id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
#efile,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@geronimo975,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@oktay_zingal,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@coeurdebreizh,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@graham_couch,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@irjakkob,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@torilynn_29,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hpbindass,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@docspeaks,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@21toys,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@thankscancer,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#เฮฟว,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@kauasilveira03,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sanlorenzo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@luisarmando1821,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mw5mercs,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ramruhil,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@memepoint_jammu,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@astrangerj,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bythebarn,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gianna_17,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@adoptedwineo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mpho_sompisi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@budolabud,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@b1augrana4298,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#huntington,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@adriandix,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@plforindia,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@agerlitzki,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@amitshah,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
@lautarosandy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@silviahimalaya,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jujuliagrace,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#임영웅유튜브_shorts채널오픈,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#throwbacks,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pubgmobile,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sevgiliugur,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@andr1alex,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@byu,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@news24,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@viniciusnunesaa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@arzovaeng,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@goudgeo664,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#official,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@higherconscioushabits,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@eduardoleite,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@marsrader,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gabrielamaralll,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@daveridding,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ramonaofjersey,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@elmundook,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@richkev,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@teainfo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@becky_blueprint,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@meitri_5,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#baudetgaatwinnen,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#libyan,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@coreyftcrawf,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@oficial_edu9,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jennisifire,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ayesharshahid,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sigagazetabr,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@ogataklavier,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@adgigih,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@jstott22,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mdcpscentral,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@theslugwife,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jimip_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@alengirli_adam,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bouakkaz3,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@canragb1,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@streetchurchh,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@latialina,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bianca_ngomane,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@skyyler6,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#thevessel,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bastibasti_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@cali3nte3,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@butterskennedy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#darkmode,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ayyaskral61,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@restosducoeur,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@coracudjoe,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@_sslori,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mariasa_90pa,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#これも中学受験させる理由その1,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#三つ星,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ash_rokzz23,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
@_aiarick,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@valeryaltamar16,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#thisday,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@amorypasipn,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#slvwi,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@megtomwx,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dpena__,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mamataofficial,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
@tysonleague,Americas,2,0,0,1.0,0.0,0.0,1.0,2
#extractcafe,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@martinvizcarrac,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@armywp_football,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@talleytastic,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pmarilyne,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@altescoar,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@musings_of_wine,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#holdonoutnow,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@chrispenderke,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jeffbezos,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@jrzthoughts,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sgadilondon,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kayllanesilvaq,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#القطيف,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gkhnkhrman,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@alejand53890607,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tsnbobmckenzie,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jiwang4wo快來臺南運動裝冰水,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@candashotel,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@luismar07159033,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@budka_cafe,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@blondieclub,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#zdfmagazin,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@takamatheus,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ad3ira29,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@juliastringer75,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cuetofremio,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sterrenwolk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kennol61,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@christhomasiom,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@barbaroja78,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gui2me,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lvduarte2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#beats,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#التاريخي,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@whereby,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@shush_larawk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@yaniliberta15,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ryanreft,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ped1301,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@falconscr,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#10km,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@asethi03,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@uchakadabra,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@betfred,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rahatdurkubi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#goodnight,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
@mori_chanmori,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@dlqrazorbackdad,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mingenerosar,Americas,2,0,0,1.0,0.0,0.0,1.0,2
#weloveparis,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@marlenemmh2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@vlak_off,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bisarozbey,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@blue70517,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#horny,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@trump_enemy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@rumia_qwert,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@abrilmartinna,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nachoofigue,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#yosoychavezenzk,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@normanjam671,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hoops_lena,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mini_bubbly,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@alinashigri,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bbb,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@karenlinooo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@romntic123,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@acunas_antics,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@msole_087,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@eastasiasoft,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@wierchowienski,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@theofrv,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#sonsakvrystaat,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#meandsk,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@betbetooo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cntbasketball,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@thandom__,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#chuckecheese,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@marikniemi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gaudianomusica,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@josemadom6,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@chel_gg,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@198920042014,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@nehakap91946082,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@northabhor,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jprednek,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@vikybassino,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bryandernie,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jbp_officialtw,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@saykologyy,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@motorsport_br,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@heokike,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@netunnepitbull,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@verybigcow,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#georgewashingtonbridge,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nargiz40023539,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kerrydougherty,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#canberra,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@_anaaa14,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@candecaceres1_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ayhnaaa7,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@venmosupport,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#akçay,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@thor_vastatine,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#oymoyyok,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jiroshinbo_tabi,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@carpo_mr_,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#follow,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@fka_tre,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jjtayler_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#ステッカー,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@minisav,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rolixiti,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dantaslucas5,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@iuleejieun26,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bblissrn,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@rygellner,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@porra_marcia,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ahmed_mudug,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#afctfc,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@wtfhanz,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sousagitario,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jesy9999,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@yunaencore,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nathalia_pdz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kedkaboom,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lieberosemarie,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#bmxpark,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lauratcomunica,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dustmopp31,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@rubin0737,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@thejahunboy,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fgrmexico,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@premiereventsu2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mariners,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nickwoudstra,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@xolanwalekenhuk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@francesweetman,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#tinyhouses,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#angelone,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
#bellevue,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nanogimenez4,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@iconic_sidunity,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@therenegadeop,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@graciousjisoo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bilqeees_i,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@nadiaqaisrani,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#mlp,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jamafra1243,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@julixxze,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#tatilkeyfi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rizqaaprianti,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@karigalamallan,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@tkd_xo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@abnerhenriqu300,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@journeycafebigisland,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@funnytirakan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@auroramayormike,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#キリトリセカイ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@athos_darklord,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@blessedjao,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#ts,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@xxeche,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#みこなま,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@f1d1f1d,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@imosocials,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@effgoro,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@radiofiesta917,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@book_tongsaeng,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@mimrotreena,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@gien,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@memealamoudi4,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jynspace,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#appalling,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@abmurard,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#blamebad,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mysterymahn,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@tutibs_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@this_vid,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@___dejelinay,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@nascarpixtures,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#all4,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#rap,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#ミーグリ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@dsvblijderveen,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ke3pfighting,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#春眠暁を覚えず,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@kelliecyorks,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@erinnthered,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#cafewolulasgresik,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@liltrees88,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@senjohnthune,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@supportwicksch,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@schittscreek,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@thehill,Americas,5,0,0,1.0,0.0,0.0,1.0,5
@bachirmirep,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#النصر_الاتفاق,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
@1_orhan_,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#brandon,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@turki_alalshikh,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
@cisd_sports,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gigiadonis,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@wales_golf,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@koamfox14,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dinarsln,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#takecare,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@grim_tiggs,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bendove29727297,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bruna1604bp,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pttvonlinenews,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@cunegonde1509,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sbbeax,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@ladybertis,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ak7682,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@alwaysramcharan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@banaomerdiyolar,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@selowdiive,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@marlecor1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@chrylmnd,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lemaria__,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@foxandcatvintage,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tutubarao2106,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#mexico,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#hidupanakkos,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@mataharixxi,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jodyscorner1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@amaina_5,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rei_linam,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ordsbored,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tucainadobrasil,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@magorb2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#netflix,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@joaaofarias_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@georgiasexymilf,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tarynupthenight,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@reed_sheppard,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@abzyk1,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@andysullivan12,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@arellaproano,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gerardstweets,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@_muneeb_14,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@_pergilama,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@kaizoku__3,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#hoodfiles,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@problemcina,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@unknown_lankan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@finneas,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@가드닝카페온실,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@levyrincon,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@amalshal27,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@nickfigliodidio,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rhodriowen,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@barrypirovano,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lctega_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@denilso82850337,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@boubou_le_prof,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@rakesht79452469,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#اجججمل_طبخه_رمضانيه,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
@aerolineas_ar,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@zoharm7,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ramen_zombie,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@limbumirchi,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@jmanalich,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@rgvzoomin,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@saltion01,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
#bagsofinstagram,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@rpblackburn,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@juliocesar_ruiz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
